ms,T_fast_g,T_slow_g,v_line_mps,leash_m,pwm_state,enc_count,dTdt_gps
49540,12.0281,12.5927,0,0.1588,0,1804,-1.2
49640,11.9308,12.4211,0,0.1588,0,1804,-0.99
49740,11.7039,12.2276,0,0.1588,0,1804,-2.29
49840,11.5459,12.0473,0,0.1588,0,1804,-1.61
49940,11.6074,11.9412,0,0.1588,0,1804,0.63
50040,11.6579,11.8735,0,0.1588,0,1804,0.51
50140,11.4922,11.7678,0,0.1588,0,1804,-1.69
50240,11.2039,11.6088,0,0.1588,0,1804,-2.94
50340,11.0448,11.4579,0,0.1588,0,1804,-1.61
50440,11.0128,11.3446,0,0.1588,0,1804,-0.32
50540,11.0161,11.2627,0,0.1588,0,1804,0.03
50640,11.1393,11.2395,0,0.1588,0,1804,1.26
50740,11.527,11.3356,0,0.1588,0,1804,3.92
50840,12.3186,11.6309,0,0.1588,0,1804,8.08
50940,12.6643,11.9108,0,0.1588,0,1804,3.53
51040,12.6766,12.103,0,0.1588,0,1804,0.12
51140,12.4218,12.1668,0,0.1588,0,1804,-2.6
51240,12.5596,12.2736,0,0.1588,0,1804,1.41
51340,12.803,12.4212,0,0.1588,0,1804,2.34
51440,12.5941,12.4513,0,0.1588,0,1804,-2.2
51540,12.88,12.5764,0,0.1588,0,1804,2.92
51640,16.6469,14.1277,0,0.1588,0,1804,16.71
51740,16.9386,14.8487,0,0.1588,0,1804,12.32
51840,14.9764,14.758,0,0.1588,0,1804,-10.2
51940,13.2022,14.2581,0,0.1588,0,1804,-18.37
52040,13.2548,14.0106,0,0.1588,0,1804,-1.93
52140,15.5436,14.5369,0,0.1588,0,1804,21.07
52240,17.1835,15.301,0,0.1588,0,1804,16.95
52340,18.0145,16.0313,0,0.1588,0,1804,8.74
52440,15.9049,15.8679,0,0.1588,0,1804,-20.81
52540,13.6302,15.1663,0,0.1588,0,1804,-22.96
52640,12.8987,14.5537,0,0.1588,0,1804,-7.58
52740,12.0163,13.8642,0,0.1588,0,1804,-9
52840,11.5177,13.2464,0,0.1588,0,1804,-5.1
52940,11.7948,12.9008,0,0.1588,0,1804,2.79
53040,13.2692,13.0851,0,0.1588,0,1804,15.03
53140,14.063,13.3792,0,0.1588,0,1804,8.11
53240,12.9686,13.2081,0,0.1588,0,1804,-11.05
53340,12.21,12.9112,0,0.1588,0,1804,-7.74
53440,12.1718,12.7239,0,0.1588,0,1804,-0.39
53540,11.9656,12.5215,0,0.1588,0,1804,-2.08
53640,11.552,12.2532,0,0.1588,0,1804,-4.22
53740,11.2258,11.976,0,0.1588,0,1804,-3.33
53840,11.4387,11.855,0,0.1588,0,1804,2.15
53940,11.2694,11.698,0,0.1588,0,1804,-1.73
54040,11.0298,11.516,0,0.1588,0,1804,-2.42
54140,11.2957,11.4775,0,0.1588,0,1804,2.74
54240,11.0924,11.3685,0,0.1588,0,1804,-2.05
54340,10.9104,11.2426,0,0.1588,0,1804,-1.86
54440,11.1046,11.2202,0,0.1588,0,1804,1.98
54540,11.0293,11.1678,0,0.1588,0,1804,-0.76
54640,11.1816,11.1808,0,0.1588,0,1804,1.55
54740,11.1661,11.1761,0,0.1588,0,1804,-0.16
54840,11.1207,11.1594,0,0.1588,0,1804,-0.46
54940,11.3543,11.2227,0,0.1588,0,1804,2.38
55040,11.6659,11.353,0,0.1588,0,1804,3.15
55140,12.0315,11.5455,0,0.1588,0,1804,3.69
55240,11.7363,11.5747,0,0.1588,0,1804,-3.01
55340,11.469,11.5316,0,0.1588,0,1804,-2.73
55440,11.6414,11.5698,0,0.1588,0,1804,1.76
55540,11.7053,11.6077,0,0.1588,0,1804,0.65
55640,11.4595,11.5553,0,0.1588,0,1804,-2.51
55740,11.2592,11.4687,0,0.1588,0,1804,-2.04
55840,11.2271,11.4063,0,0.1588,0,1804,-0.32
55940,11.3126,11.3882,0,0.1588,0,1804,0.87
56040,11.5125,11.4318,0,0.1588,0,1804,2.04
56140,11.8753,11.5654,0,0.1588,0,1804,3.67
56240,12.3634,11.7954,0,0.1588,0,1804,4.98
56340,12.0748,11.8472,0,0.1588,0,1804,-2.94
56440,11.431,11.7029,0,0.1588,0,1804,-6.57
56540,11.2468,11.5774,0,0.1588,0,1804,-1.86
56640,11.2876,11.5075,0,0.1588,0,1804,0.41
56740,11.9169,11.6492,0,0.1588,0,1804,6.42
56840,13.7039,12.2745,0,0.1588,0,1804,18.05
56940,15.2279,13.1081,0,0.1588,0,1804,15.55
57040,14.6331,13.4522,0,0.1588,0,1804,-6.07
57140,12.3865,13.0454,0,0.1588,0,1804,-22.69
57240,11.1158,12.4836,0,0.1588,0,1804,-12.97
57340,10.7652,12.032,0,0.1588,0,1804,-3.44
57440,10.7287,11.7039,0,0.1588,0,1804,-0.38
57540,10.9234,11.521,0,0.1588,0,1804,2.01
57640,12.0249,11.698,0,0.1588,0,1804,5.52
57740,12.5979,11.9588,0,0.1588,0,1804,5.88
57840,11.7286,11.8469,0,0.1588,0,1804,-4.23
57940,11.5344,11.7567,0,0.1588,0,1804,-3.21
58040,11.2812,11.622,0,0.1588,0,1804,-2.43
58140,11.2543,11.5284,0,0.1588,0,1804,-0.5
58240,11.4421,11.5185,0,0.1588,0,1804,1.75
58340,11.3368,11.4665,0,0.1588,0,1804,-0.94
58440,11.5778,11.5094,0,0.1588,0,1804,2.38
58540,11.5919,11.5309,0,0.1588,0,1804,0.19
58640,11.4529,11.5027,0,0.1588,0,1804,-1.39
58740,11.3216,11.4492,0,0.1588,0,1804,-1.34
58840,11.1508,11.364,0,0.1588,0,1804,-1.74
58940,11.2748,11.3494,0,0.1588,0,1804,1.26
59040,11.3062,11.3406,0,0.1588,0,1804,0.32
59140,11.4655,11.3818,0,0.1588,0,1804,1.62
59240,11.614,11.4491,0,0.1588,0,1804,1.52
59340,11.6325,11.4961,0,0.1588,0,1804,0.19
59440,11.6788,11.5447,0,0.1588,0,1804,0.47
59540,11.7011,11.5852,0,0.1588,0,1804,0.23
59640,11.7163,11.6189,0,0.1588,0,1804,0.15
59740,11.6508,11.6228,0,0.1588,0,1804,-0.67
59840,11.5349,11.5936,0,0.1588,0,1804,-1.18
59940,11.4513,11.5528,0,0.1588,0,1804,-0.84
60040,11.3777,11.5044,0,0.1588,0,1804,-0.75
60140,11.2723,11.4398,0,0.1588,0,1804,-1.08
60240,11.2744,11.3986,0,0.1588,0,1804,0.02
60340,11.3808,11.4008,0,0.1588,0,1804,1.08
60440,11.5868,11.4602,0,0.1588,0,1804,2.1
60540,11.7415,11.5402,0,0.1588,0,1804,1.58
60640,11.7403,11.5901,0,0.1588,0,1804,-0.01
60740,11.6489,11.5991,0,0.1588,0,1804,-0.93
60840,11.565,11.5853,0,0.1588,0,1804,-0.86
60940,11.7073,11.6247,0,0.1588,0,1804,1.44
61040,12.227,11.8078,0,0.1588,0,1804,5.25
61140,13.0021,12.1548,0,0.1588,0,1804,7.91
61240,13.7648,12.605,0,0.1588,0,1804,7.78
61340,16.3759,13.7109,0,0.1588,0,1804,26.37
61440,18.4069,15.0118,0,0.1588,0,1804,20.72
61540,18.2747,15.8193,0,0.1588,0,1804,-1.35
61640,15.0107,15.4131,0,0.1588,0,1804,-32.97
61740,12.2477,14.4491,0,0.1588,0,1804,-28.19
61840,11.311,13.606,0,0.1588,0,1804,-9.56
61940,11.8438,13.1988,0,0.1588,0,1804,5.38
62040,15.4729,13.9941,0,0.1588,0,1804,37.03
62140,20.7692,16.0189,-0.088051,0.1544,-75,1753,54.04
62240,25.867,18.7995,-0.176103,0.1396,-95,1585,51.49
62340,29.6588,21.7513,-0.264154,0.1192,-110,1354,38.69
62440,24.4611,22.1039,-0.264154,0.0964,-89,1095,-53.04
62540,12.1833,18.8564,-0.176103,0.0766,0,870,-125.28
62640,6.1693,15.3088,-0.088051,0.0652,0,740,-60.14
62740,6.1148,13.0069,0,0.06,0,681,-0.56
62840,6.3066,11.3438,0,0.0594,0,675,1.96
62940,7.5415,10.4704,0,0.0594,0,675,12.47
63040,9.7353,10.4237,0,0.0594,0,675,22.39
63140,10.0003,10.3344,0,0.0594,0,675,2.7
63240,9.7139,10.1614,0,0.0594,0,675,-2.89
63340,9.5439,9.9964,0.088051,0.0623,60,707,-1.68
63440,9.4242,9.8459,0.088051,0.0696,60,790,-1.25
63540,10.8827,10.1962,0.088051,0.0782,60,889,14.73
63640,14.7614,11.58,0,0.0829,0,941,38.4
63740,16.2622,13.8154,0,0.0829,0,941,9.35
63840,15.3883,14.154,0,0.0829,0,941,-8.15
63940,14.6786,14.2408,0,0.0829,0,941,-7.62
64040,14.3277,14.2406,0,0.0829,0,941,-4.07
64140,14.046,14.1744,0,0.0829,0,941,-2.92
64240,13.6781,14.0273,0,0.0829,0,941,-3.7
64340,12.7327,13.6446,0,0.0829,0,941,-9.46
64440,12.5226,13.351,0,0.0829,0,941,-2.3
64540,14.1663,13.6575,0,0.0829,0,941,16.27
64640,14.0023,13.7335,0,0.0829,0,941,-1.43
64740,12.6144,13.367,0,0.0829,0,941,-14.07
64840,12.9129,13.2721,0,0.0829,0,941,2.94
64940,13.6212,13.4037,0,0.0829,0,941,7.21
65040,13.548,13.4352,0,0.0829,0,941,-0.73
65140,13.0912,13.3206,0,0.0829,0,941,-4.61
65240,11.9208,12.8975,0,0.0829,0,941,-11.94
65340,11.2588,12.4465,0,0.0829,0,941,-6.76
65440,11.1023,12.1006,0,0.0829,0,941,-1.58
65540,10.9648,11.8081,0,0.0829,0,941,-1.4
65640,10.8494,11.5612,0,0.0829,0,941,-1.18
65740,10.9605,11.418,0,0.0829,0,941,1.12
65840,10.9515,11.3008,0,0.0829,0,941,-0.09
65940,10.9551,11.2146,0,0.0829,0,941,0.04
66040,10.5981,11.0382,0,0.0829,0,941,-3.61
66140,10.6626,10.9483,0,0.0829,0,941,0.64
66240,10.9894,10.979,0,0.0829,0,941,3.37
66340,11.4539,11.1268,0,0.0829,0,941,4.74
66440,11.536,11.2342,0,0.0829,0,941,0.83
66540,11.3996,11.267,0,0.0829,0,941,-1.39
66640,11.3232,11.2763,0,0.0829,0,941,-0.78
66740,11.2306,11.2591,0,0.0829,0,941,-0.94
66840,11.2394,11.2547,0,0.0829,0,941,0.09
66940,11.3541,11.2867,0,0.0829,0,941,1.17
67040,11.4526,11.3344,0,0.0829,0,941,1.01
67140,11.516,11.3837,0,0.0829,0,941,0.64
67240,11.486,11.4074,0,0.0829,0,941,-0.31
67340,11.5948,11.4611,0,0.0829,0,941,1.11
67440,11.7147,11.532,0,0.0829,0,941,1.21
67540,11.6442,11.5556,0,0.0829,0,941,-0.72
67640,11.6127,11.5679,0,0.0829,0,941,-0.32
67740,11.6073,11.5774,0,0.0829,0,941,-0.05
67840,11.6445,11.5965,0,0.0829,0,941,0.38
67940,11.8179,11.6627,0,0.0829,0,941,1.77
68040,12.0943,11.7879,0,0.0829,0,941,2.79
68140,12.0309,11.8447,0,0.0829,0,941,-0.65
68240,11.9872,11.8776,0,0.0829,0,941,-0.45
68340,12.195,11.9699,0,0.0829,0,941,2.12
68440,12.5839,12.1477,0,0.0829,0,941,3.89
68540,13.0301,12.3962,0,0.0829,0,941,4.55
68640,12.9819,12.5396,0,0.0829,0,941,-0.49
68740,12.6046,12.5323,0,0.0829,0,941,-3.81
68840,12.578,12.542,0,0.0829,0,941,-0.27
68940,12.3625,12.4837,0,0.0829,0,941,-2.2
69040,12.4141,12.4695,0,0.0829,0,941,0.52
69140,11.9182,12.3007,0,0.0829,0,941,-5.06
69240,11.8832,12.1941,0,0.0829,0,941,-0.36
69340,12.2015,12.2159,0,0.0829,0,941,3.09
69440,12.0493,12.1647,0,0.0829,0,941,-1.6
69540,11.8569,12.0757,0,0.0829,0,941,-1.96
69640,11.7737,11.995,0,0.0829,0,941,-0.81
69740,11.4803,11.7392,0,0.0829,0,941,-1.81
69840,11.3569,11.6359,0,0.0829,0,941,-0.53
69940,11.4237,11.5871,0,0.0829,0,941,0.22
70040,11.4893,11.5667,0,0.0829,0,941,0.66
70140,11.224,11.4645,0,0.0829,0,941,-2.37
70240,11.1627,11.3852,0,0.0829,0,941,-0.78
70340,11.2042,11.3425,0,0.0829,0,941,0.38
70440,11.2179,11.3122,0,0.0829,0,941,0.15
70540,11.2503,11.2988,0,0.0829,0,941,0.33
70640,11.2403,11.2835,0,0.0829,0,941,-0.1
70740,11.2031,11.2611,0,0.0829,0,941,-0.38
70840,11.4002,11.3082,0,0.0829,0,941,2
70940,11.2573,11.2865,0,0.0829,0,941,-1.44
71040,11.132,11.2401,0,0.0829,0,941,-1.28
71140,11.3208,11.272,0,0.0829,0,941,1.92
71240,11.3321,11.2878,0,0.0829,0,941,0.12
71340,11.3081,11.2914,0,0.0829,0,941,-0.24
71440,11.2249,11.2695,0,0.0829,0,941,-0.85
71540,11.2291,11.2597,0,0.0829,0,941,0.04
71640,11.2129,11.247,0,0.0829,0,941,-0.17
71740,11.1381,11.2151,0,0.0829,0,941,-0.76
71840,11.0977,11.1832,0,0.0829,0,941,-0.41
71940,11.1397,11.175,0,0.0829,0,941,0.42
72040,11.0655,11.1429,0,0.0829,0,941,-0.76
72140,11.0621,11.1225,0,0.0829,0,941,-0.03
72240,11.1496,11.1348,0,0.0829,0,941,0.88
72340,11.1243,11.1306,0,0.0829,0,941,-0.26
72440,11.1098,11.1245,0,0.0829,0,941,-0.15
72540,11.0809,11.1118,0,0.0829,0,941,-0.29
72640,11.0813,11.1042,0,0.0829,0,941,0
72740,11.067,11.094,0,0.0829,0,941,-0.15
72840,11.0947,11.0959,0,0.0829,0,941,0.28
72940,11.1359,11.1085,0,0.0829,0,941,0.42
73040,11.1252,11.112,0,0.0829,0,941,-0.11
73140,11.0669,11.0971,0,0.0829,0,941,-0.59
73240,11.2042,11.1324,0,0.0829,0,941,1.39
73340,11.5118,11.2465,0,0.0829,0,941,3.14
73440,11.458,11.296,0,0.0829,0,941,-0.55
73540,11.0166,11.1986,0,0.0829,0,941,-4.46
73640,11.0799,11.1728,0,0.0829,0,941,0.64
73740,11.412,11.2534,0,0.0829,0,941,3.39
73840,11.5277,11.3292,0,0.0829,0,941,1.17
73940,11.8548,11.4811,0,0.0829,0,941,3.34
74040,12.3162,11.7187,0,0.0829,0,941,4.71
74140,12.3394,11.8753,0,0.0829,0,941,0.24
74240,11.6361,11.7716,0,0.0829,0,941,-7.1
74340,11.1647,11.5904,0,0.0829,0,941,-4.81
74440,11.3654,11.5467,0,0.0829,0,941,2.05
74540,11.7787,11.6305,0,0.0829,0,941,4.18
74640,12.56,11.9117,0,0.0829,0,941,7.97
74740,12.9267,12.1884,0,0.0829,0,941,3.74
74840,12.2384,12.1579,0,0.0829,0,941,-6.95
74940,11.4794,11.9408,0,0.0829,0,941,-7.74
75040,11.7349,11.9053,0,0.0829,0,941,2.61
75140,12.1495,11.9923,0,0.0829,0,941,4.19
75240,11.6867,11.887,0,0.0829,0,941,-4.67
75340,11.1624,11.6731,0,0.0829,0,941,-5.19
75440,10.9563,11.481,0,0.0829,0,941,-2.15
75540,10.9911,11.3607,0,0.0829,0,941,0.35
75640,11.2286,11.3425,0,0.0829,0,941,2.38
75740,11.1223,11.2603,0,0.0829,0,941,-0.27
75840,11.2189,11.256,0,0.0829,0,941,0.06
75940,11.2683,11.2622,0,0.0829,0,941,0.62
76040,11.0093,11.1828,0,0.0829,0,941,-2.06
76140,11.0616,11.1557,0,0.0829,0,941,0.22
76240,11.287,11.2026,0,0.0829,0,941,2.2
76340,11.3713,11.25,0,0.0829,0,941,0.92
76440,11.2896,11.2548,0,0.0829,0,941,-0.79
76540,11.269,11.2571,0,0.0829,0,941,-0.22
76640,11.1009,11.2075,0,0.0829,0,941,-1.7
76740,10.763,11.0753,0,0.0829,0,941,-3.4
76840,10.7557,10.9949,0,0.0829,0,941,-0.09
76940,10.8635,10.9688,0,0.0829,0,941,1.1
77040,10.8537,10.9394,0,0.0829,0,941,-0.1
77140,10.7137,10.8742,0,0.0829,60,942,-1.43
77240,10.8271,10.8695,0.088051,0.0869,60,987,1.16
77340,13.3094,11.6346,0.088051,0.0936,0,1063,25.06
77440,16.8458,13.1584,0,0.0947,0,1076,36.08
77540,16.4536,13.9577,0,0.0947,0,1076,-4
77640,13.4337,13.638,0,0.0947,0,1076,-30.81
77740,12.0515,13.155,0,0.0947,0,1076,-13.96
77840,11.6166,12.7432,0,0.0947,0,1076,-4.44
77940,11.09,12.297,0,0.0947,0,1076,-5.37
78040,11.0239,11.9746,0,0.0947,0,1076,-0.67
78140,11.1642,11.7808,0,0.0947,0,1076,1.43
78240,11.203,11.6387,0,0.0947,0,1076,0.4
78340,11.4982,11.6221,0,0.0947,0,1076,2.98
78440,11.3942,11.5586,0,0.0947,0,1076,-1.06
78540,11.396,11.518,0,0.0947,0,1076,0.02
78640,10.9841,11.3588,0,0.0947,0,1076,-4.16
78740,10.6849,11.1716,0,0.0947,0,1076,-3.05
78840,10.5509,11.0081,0,0.0947,0,1076,-1.37
78940,10.4252,10.8545,0.088051,0.0958,60,1088,-1.28
79040,10.8052,10.8659,0.088051,0.102,60,1158,3.8
79140,12.9086,11.5081,0,0.1089,0,1237,21.46
79240,15.4012,12.6371,0,0.1091,0,1239,25.44
79340,15.0142,13.2072,0,0.1091,0,1239,-3.91
79440,12.466,12.8627,0,0.1091,0,1239,-26
79540,10.8406,12.2555,0,0.1091,0,1239,-16.59
79640,10.5943,11.8249,0,0.1091,0,1239,-2.49
79740,10.7516,11.5664,0,0.1091,0,1239,1.6
79840,10.8185,11.3836,0,0.1091,0,1239,0.68
79940,10.8527,11.253,0,0.1091,0,1239,0.35
80040,10.7985,11.136,0,0.1091,0,1239,-0.55
80140,10.6852,11.0162,0,0.1091,0,1239,-1.16
80240,10.6632,10.9266,0,0.1091,0,1239,-0.23
80340,10.6392,10.8532,0.088051,0.1113,60,1264,-0.24
80440,10.6681,10.8088,0.088051,0.1177,60,1337,0.29
80540,12.5794,11.3709,0,0.1219,0,1384,19.5
80640,16.2267,12.8128,0,0.1219,0,1384,36.84
80740,17.3826,14.0275,0,0.1219,0,1384,11.79
80840,16.3106,14.5312,0,0.1219,0,1384,-10.94
80940,15.6258,14.7621,0,0.1219,0,1384,-6.92
81040,15.1908,14.8421,0,0.1219,0,1384,-4.44
81140,13.825,14.5024,0,0.1219,0,1384,-13.94
81240,12.7757,14.0052,0,0.1219,0,1384,-10.71
81340,12.5768,13.6356,0,0.1219,0,1384,-1.93
81440,12.4939,13.345,0,0.1219,0,1384,-0.86
81540,12.41,13.106,0,0.1219,0,1384,-0.86
81640,12.3379,12.9095,0,0.1219,0,1384,-0.71
81740,12.2735,12.6304,0,0.1219,0,1384,-0.36
81840,12.3003,12.5496,0,0.1219,0,1384,0.1
81940,12.3077,12.4896,0,0.1219,0,1384,0.12
82040,12.3008,12.4419,0,0.1219,0,1384,-0.05
82140,12.2764,12.399,0,0.1219,0,1384,-0.23
82240,12.2612,12.3636,0,0.1219,0,1384,-0.16
82340,12.27,12.3408,0,0.1219,0,1384,0.08
82440,12.2726,12.3239,0,0.1219,0,1384,0.03
82540,12.2547,12.3055,0,0.1219,0,1384,-0.18
82640,12.2293,12.2848,0,0.1219,0,1384,-0.26
82740,12.2013,12.2622,0,0.1219,0,1384,-0.29
82840,12.1763,12.2392,0,0.1219,0,1384,-0.25
82940,12.1708,12.2217,0,0.1219,0,1384,-0.06
83040,12.1716,12.2092,0,0.1219,0,1384,0.01
83140,12.1713,12.1997,0,0.1219,0,1384,0
83240,12.1952,12.2001,0,0.1219,0,1384,0.24
83340,12.2411,12.2132,0,0.1219,0,1384,0.46
83440,12.2394,12.2197,0,0.1219,0,1384,-0.02
83540,12.1658,12.2016,0,0.1219,0,1384,-0.74
83640,12.0578,12.1589,0,0.1219,0,1384,-1.1
83740,11.9733,12.1072,0,0.1219,0,1384,-0.86
83840,11.946,12.0652,0,0.1219,0,1384,-0.28
83940,11.9416,12.034,0,0.1219,0,1384,-0.05
84040,12.0367,12.0407,0,0.1219,0,1384,0.96
84140,12.1769,12.0835,0,0.1219,0,1384,1.43
84240,12.3973,12.1757,0,0.1219,0,1384,2.25
84340,12.1508,12.1541,0,0.1219,0,1384,-2.51
84440,12.0767,12.1301,0,0.1219,0,1384,-0.75
84540,12.1715,12.1464,0,0.1219,0,1384,0.97
84640,12.3568,12.2106,0,0.1219,0,1384,1.89
84740,12.4465,12.2751,0,0.1219,0,1384,0.92
84840,12.2436,12.2546,0,0.1219,0,1384,-2.05
84940,11.9352,12.1555,0,0.1219,0,1384,-3.15
85040,11.811,12.0616,0,0.1219,0,1384,-1.27
85140,11.886,12.0224,0,0.1219,0,1384,0.76
85240,12.0559,12.0414,0,0.1219,0,1384,1.72
85340,12.1281,12.0676,0,0.1219,0,1384,0.74
85440,12.071,12.0648,0,0.1219,0,1384,-0.58
85540,11.8617,12.001,0,0.1219,0,1384,-2.14
85640,11.8489,11.9622,0,0.1219,0,1384,-0.13
85740,12.0858,12.0079,0,0.1219,0,1384,2.42
85840,12.2032,12.064,0,0.1219,0,1384,1.19
85940,12.0781,12.0597,0,0.1219,0,1384,-1.28
86040,11.9104,12.0119,0,0.1219,0,1384,-1.71
86140,11.8089,11.9548,0,0.1219,0,1384,-1.03
86240,11.8251,11.9234,0,0.1219,0,1384,0.17
86340,11.9388,11.9344,0,0.1219,0,1384,1.16
86440,12.0235,11.962,0,0.1219,0,1384,0.86
86540,12.0066,11.9721,0,0.1219,0,1384,-0.17
86640,11.9374,11.9591,0,0.1219,0,1384,-0.71
86740,11.8998,11.9419,0,0.1219,0,1384,-0.38
86840,11.9038,11.9326,0,0.1219,0,1384,0.04
86940,11.9142,11.9287,0,0.1219,0,1384,0.11
87040,11.9178,11.9262,0,0.1219,0,1384,0.04
87140,11.9202,11.9248,0,0.1219,0,1384,0.02
87240,11.9,11.9174,0,0.1219,0,1384,-0.21
87340,11.9379,11.9249,0,0.1219,0,1384,0.37
87440,11.9795,11.9411,0,0.1219,0,1384,0.43
87540,11.9875,11.9532,0,0.1219,0,1384,0.08
87640,11.9594,11.953,0,0.1219,0,1384,-0.28
87740,11.8913,11.9273,0,0.1219,0,1384,-0.36
87840,11.8983,11.9205,0,0.1219,0,1384,-0.04
87940,11.9463,11.93,0,0.1219,0,1384,0.39
88040,11.9893,11.9475,0,0.1219,0,1384,0.44
88140,11.9969,11.9603,0,0.1219,0,1384,0.1
88240,11.9927,11.9681,0,0.1219,0,1384,-0.04
88340,11.9633,11.9651,0,0.1219,0,1384,-0.29
88440,11.923,11.9521,0,0.1219,0,1384,-0.41
88540,11.8879,11.9338,0,0.1219,0,1384,-0.36
88640,11.8775,11.9191,0,0.1219,0,1384,-0.11
88740,11.8662,11.9052,0,0.1219,0,1384,-0.12
88840,11.8553,11.892,0,0.1219,0,1384,-0.11
88940,11.8953,11.8953,0,0.1219,0,1384,0.4
89040,11.9301,11.9062,0,0.1219,0,1384,0.35
89140,11.9967,11.933,0,0.1219,0,1384,0.68
89240,12.1037,11.9823,0,0.1219,0,1384,1.09
89340,12.2914,12.0713,0,0.1219,0,1384,1.9
89440,12.6162,12.2278,0,0.1219,0,1384,3.28
89540,12.6216,12.3266,0,0.1219,0,1384,0.06
89640,12.4681,12.3524,0,0.1219,0,1384,-1.55
89740,12.3627,12.3484,0,0.1219,0,1384,-1.08
89840,12.2528,12.3176,0,0.1219,0,1384,-1.12
89940,12.0827,12.2483,0,0.1219,0,1384,-1.72
90040,11.9989,12.1807,0,0.1219,0,1384,-0.85
90140,11.9808,12.1296,0,0.1219,0,1384,-0.19
90240,12.0119,12.1021,0,0.1219,0,1384,0.31
90340,12.1672,12.1281,0,0.1219,0,1384,1.58
90440,12.2189,12.154,0,0.1219,0,1384,0.53
90540,12.1253,12.141,0,0.1219,0,1384,-0.95
90640,12.0063,12.0999,0,0.1219,0,1384,-1.2
90740,11.9268,12.0516,0,0.1219,0,1384,-0.81
90840,11.9473,12.0268,0,0.1219,0,1384,0.21
90940,12.039,12.0356,0,0.1219,0,1384,0.93
91040,12.0455,12.0385,0,0.1219,0,1384,0.07
91140,11.966,12.0154,0,0.1219,0,1384,-0.81
91240,11.9038,11.9836,0,0.1219,0,1384,-0.62
91340,11.9132,11.9666,0,0.1219,0,1384,0.1
91440,11.9432,11.9626,0,0.1219,0,1384,0.31
91540,11.9307,11.9539,0,0.1219,0,1384,-0.13
91640,11.9056,11.9402,0,0.1219,0,1384,-0.25
91740,11.9124,11.9337,0,0.1219,0,1384,0.07
91840,11.9566,11.9422,0,0.1219,0,1384,0.45
91940,11.9982,11.9588,0,0.1219,0,1384,0.42
92040,12.0452,11.9833,0,0.1219,0,1384,0.48
92140,12.0435,11.9983,0,0.1219,0,1384,-0.02
92240,12.0521,12.0123,0,0.1219,0,1384,0.09
92340,12.1907,12.0655,0,0.1219,0,1384,1.41
92440,12.1907,12.0968,0,0.1219,0,1384,0
92540,12.0875,12.0881,0,0.1219,0,1384,-1.04
92640,12.0133,12.0647,0,0.1219,0,1384,-0.76
92740,11.9854,12.0432,0,0.1219,0,1384,-0.28
92840,12.074,12.0564,0,0.1219,0,1384,0.9
92940,12.2188,12.1061,0,0.1219,0,1384,1.46
93040,12.2736,12.1514,0,0.1219,0,1384,0.55
93140,12.2369,12.1705,0,0.1219,0,1384,-0.37
93240,12.2064,12.1776,0,0.1219,0,1384,-0.31
93340,12.2133,12.1869,0,0.1219,0,1384,0.07
93440,12.2352,12.2004,0,0.1219,0,1384,0.23
93540,12.0823,12.1613,0,0.1219,0,1384,-1.56
93640,11.7561,11.9878,0,0.1219,0,1384,-1.88
93740,11.706,11.9143,0,0.1219,0,1384,-0.89
93840,11.7337,11.8709,0,0.1219,0,1384,0.03
93940,11.7559,11.8435,0,0.1219,0,1384,0.24
94040,11.7588,11.8225,0,0.1219,0,1384,0.06
94140,11.7097,11.7912,0,0.1219,0,1384,-0.46
94240,11.6734,11.7595,0,0.1219,0,1384,-0.38
94340,11.687,11.7422,0,0.1219,0,1384,0.12
94440,11.6497,11.7168,0,0.1219,0,1384,-0.37
94540,11.5537,11.67,0,0.1219,0,1384,-0.97
94640,11.4815,11.6184,0,0.1219,0,1384,-0.73
94740,11.5939,11.6193,0,0.1219,0,1384,1.13
94840,11.5247,11.5913,0,0.1219,0,1384,-0.7
94940,11.5622,11.5864,0,0.1219,0,1384,0.38
95040,11.5161,11.5659,0,0.1219,0,1384,-0.47
95140,11.374,11.5091,0,0.1219,0,1384,-1.43
95240,11.2717,11.4433,0,0.1219,0,1384,-1.04
95340,11.3441,11.4231,0,0.1219,0,1384,0.74
95440,11.4732,11.4437,0,0.1219,0,1384,1.3
95540,11.46,11.4469,0,0.1219,0,1384,-0.13
95640,11.4273,11.44,0,0.1219,0,1384,-0.33
95740,11.3919,11.4257,0,0.1219,0,1384,-0.36
95840,11.3924,11.4174,0,0.1219,0,1384,0.01
95940,11.4094,11.4165,0,0.1219,0,1384,0.17
96040,11.391,11.409,0,0.1219,0,1384,-0.18
96140,11.4028,11.4082,0,0.1219,0,1384,0.12
96240,11.4172,11.4113,0,0.1219,0,1384,0.15
96340,11.4168,11.4127,0,0.1219,0,1384,0
96440,11.4261,11.4166,0,0.1219,0,1384,0.09
96540,11.4556,11.4282,0,0.1219,0,1384,0.3
96640,11.4758,11.4414,0,0.1219,0,1384,0.21
96740,11.489,11.4541,0,0.1219,0,1384,0.13
96840,11.5326,11.4765,0,0.1219,0,1384,0.44
96940,11.5994,11.5114,0,0.1219,0,1384,0.68
97040,11.6102,11.5367,0,0.1219,0,1384,0.11
97140,11.6084,11.5545,0,0.1219,0,1384,-0.02
97240,11.5846,11.5606,0,0.1219,0,1384,-0.24
97340,11.559,11.5586,0,0.1219,0,1384,-0.26
