time,T_fast_g,T_slow_g,v_line_mps,leash_m,pwm_state,enc_count,dTdt_gps
1758187733.801,12.5571,12.8580,0.000000,0.3666,0,4162,-0.04
1758187733.821,12.5571,12.8580,0.000000,0.3666,0,4162,-0.02
1758187733.841,12.5571,12.8580,0.000000,0.3666,0,4162,-0.02
1758187733.861,12.5571,12.8580,0.000000,0.3666,0,4162,-0.02
1758187733.881,12.5571,12.8580,0.000000,0.3666,0,4162,-0.02
1758187733.901,12.5941,12.7944,0.000000,0.3666,0,4162,0.37
1758187733.921,12.5941,12.7944,0.000000,0.3666,0,4162,0.37
1758187733.941,12.5941,12.7944,0.000000,0.3666,0,4162,0.37
1758187733.961,12.5941,12.7944,0.000000,0.3666,0,4162,0.37
1758187733.981,12.5941,12.7944,0.000000,0.3666,0,4162,0.37
1758187734.001,12.4258,12.6917,0.000000,0.3666,0,4162,-1.44
1758187734.021,12.4258,12.6917,0.000000,0.3666,0,4162,-1.58
1758187734.041,12.4258,12.6917,0.000000,0.3666,0,4162,-1.59
1758187734.061,12.4258,12.6917,0.000000,0.3666,0,4162,-1.59
1758187734.081,12.3139,12.5902,0.000000,0.3666,0,4162,-1.45
1758187734.101,12.3139,12.5902,0.000000,0.3666,0,4162,-1.27
1758187734.121,12.3139,12.5902,0.000000,0.3666,0,4162,-1.27
1758187734.141,12.3139,12.5902,0.000000,0.3666,0,4162,-1.27
1758187734.161,12.3139,12.5902,0.000000,0.3666,0,4162,-1.27
1758187734.181,12.4530,12.5646,0.000000,0.3666,0,4162,0.28
1758187734.201,12.4530,12.5646,0.000000,0.3666,0,4162,1.40
1758187734.221,12.4530,12.5646,0.000000,0.3666,0,4162,1.41
1758187734.241,12.4530,12.5646,0.000000,0.3666,0,4162,1.41
1758187734.261,12.4530,12.5646,0.000000,0.3666,0,4162,1.41
1758187734.281,12.7540,12.6308,0.000000,0.3666,0,4162,2.68
1758187734.301,12.7540,12.6308,0.000000,0.3666,0,4162,3.07
1758187734.321,12.7540,12.6308,0.000000,0.3666,0,4162,3.07
1758187734.341,12.7540,12.6308,0.000000,0.3666,0,4162,3.07
1758187734.361,12.7540,12.6308,0.000000,0.3666,0,4162,3.07
1758187734.381,13.2939,12.8303,0.000000,0.3666,0,4162,5.18
1758187734.401,13.2939,12.8303,0.000000,0.3666,0,4162,5.49
1758187734.421,13.2939,12.8303,0.000000,0.3666,0,4162,5.51
1758187734.441,13.2939,12.8303,0.000000,0.3666,0,4162,5.51
1758187734.461,13.2939,12.8303,0.000000,0.3666,0,4162,5.51
1758187734.481,14.6687,13.3758,0.000000,0.3666,0,4162,13.05
1758187734.501,14.6687,13.3758,0.000000,0.3666,0,4162,13.88
1758187734.521,14.6687,13.3758,0.000000,0.3666,0,4162,13.89
1758187734.541,14.6687,13.3758,0.000000,0.3666,0,4162,13.89
1758187734.561,14.6687,13.3758,0.000000,0.3666,0,4162,13.89
1758187734.581,17.5029,14.5848,0.000000,0.3666,0,4162,28.07
1758187734.601,17.5029,14.5848,0.000000,0.3666,0,4162,28.91
1758187734.621,17.5029,14.5848,0.000000,0.3666,0,4162,28.92
1758187734.641,17.5029,14.5848,0.000000,0.3666,0,4162,28.92
1758187734.661,17.5029,14.5848,0.000000,0.3666,0,4162,28.92
1758187734.681,26.4367,18.1061,0.000000,0.3664,-89,4160,88.53
1758187734.701,26.4367,18.1061,-0.088051,0.3655,-89,4150,91.11
1758187734.721,26.4367,18.1061,-0.088051,0.3637,-89,4129,91.16
1758187734.741,26.4367,18.1061,-0.088051,0.3623,-89,4112,91.16
1758187734.761,26.4367,18.1061,-0.176103,0.3593,-89,4079,91.16
1758187734.781,25.3088,19.8363,-0.176103,0.3564,-85,4045,-8.96
1758187734.801,25.3088,19.8363,-0.176103,0.3527,-85,4004,-11.21
1758187734.821,25.3088,19.8363,-0.176103,0.3490,-85,3962,-11.39
1758187734.841,25.3088,19.8363,-0.264154,0.3449,-85,3916,-11.39
1758187734.861,25.3088,19.8363,-0.264154,0.3409,-85,3870,-11.39
1758187734.881,14.2068,17.7350,-0.176103,0.3366,0,3821,-111.92
1758187734.901,14.2068,17.7350,-0.176103,0.3328,0,3779,-113.27
1758187734.921,14.2068,17.7350,-0.176103,0.3293,0,3739,-113.28
1758187734.941,14.2068,17.7350,-0.176103,0.3263,0,3705,-113.29
1758187734.961,14.2068,17.7350,-0.088051,0.3235,0,3672,-113.29
1758187734.981,6.5570,14.4624,-0.176103,0.3210,0,3645,-77.75
1758187735.001,6.5570,14.4624,-0.088051,0.3188,0,3620,-77.28
1758187735.021,6.5570,14.4624,-0.088051,0.3169,0,3598,-77.27
1758187735.041,6.5570,14.4624,-0.088051,0.3153,0,3580,-77.27
1758187735.061,6.5570,14.4624,-0.088051,0.3138,0,3563,-77.27
1758187735.081,3.6509,11.5779,0.000000,0.3128,0,3551,-29.42
1758187735.101,3.6509,11.5779,0.000000,0.3118,0,3540,-28.78
1758187735.121,3.6509,11.5779,0.000000,0.3111,0,3532,-28.77
1758187735.141,3.6509,11.5779,-0.088051,0.3105,0,3525,-28.77
1758187735.161,3.6509,11.5779,0.000000,0.3101,0,3521,-28.77
1758187735.181,4.1541,9.7534,0.000000,0.3101,0,3521,4.38
1758187735.201,4.1541,9.7534,0.088051,0.3103,0,3523,4.94
1758187735.221,4.1541,9.7534,0.000000,0.3102,0,3522,4.98
1758187735.241,4.1541,9.7534,0.000000,0.3102,0,3522,4.98
1758187735.261,4.9277,8.5953,0.000000,0.3102,0,3522,6.48
1758187735.281,4.9277,8.5953,0.000000,0.3102,0,3522,8.39
1758187735.301,4.9277,8.5953,0.000000,0.3102,0,3522,8.41
1758187735.321,4.9277,8.5953,0.000000,0.3102,0,3522,8.41
1758187735.341,4.9277,8.5953,0.000000,0.3102,0,3522,8.41
1758187735.361,6.9721,8.3173,0.000000,0.3102,0,3522,16.92
1758187735.381,6.9721,8.3173,0.000000,0.3102,0,3522,20.82
1758187735.401,6.9721,8.3173,0.000000,0.3102,0,3522,20.86
1758187735.421,6.9721,8.3173,0.000000,0.3102,0,3522,20.86
1758187735.441,6.9721,8.3173,0.000000,0.3102,0,3522,20.86
1758187735.461,9.4495,8.7552,0.000000,0.3102,0,3522,24.04
1758187735.481,9.4495,8.7552,0.000000,0.3102,0,3522,25.02
1758187735.501,9.4495,8.7552,0.000000,0.3102,0,3522,25.02
1758187735.521,9.4495,8.7552,0.000000,0.3102,0,3522,25.02
1758187735.541,9.4495,8.7552,0.000000,0.3102,0,3522,25.02
1758187735.561,10.2277,9.1720,0.000000,0.3102,0,3522,10.22
1758187735.581,10.2277,9.1720,0.000000,0.3102,0,3522,7.96
1758187735.601,10.2277,9.1720,0.000000,0.3102,0,3522,7.94
1758187735.621,10.2277,9.1720,0.000000,0.3102,0,3522,7.94
1758187735.641,10.2277,9.1720,0.000000,0.3102,0,3522,7.94
1758187735.661,9.8871,9.3294,0.000000,0.3102,0,3522,-2.62
1758187735.681,9.8871,9.3294,0.088051,0.3104,60,3524,-3.47
1758187735.701,9.8871,9.3294,0.088051,0.3110,60,3531,-3.48
1758187735.721,9.8871,9.3294,0.088051,0.3120,60,3542,-3.48
1758187735.741,9.8871,9.3294,0.000000,0.3133,60,3557,-3.48
1758187735.761,9.1837,9.2491,0.088051,0.3149,60,3575,-6.90
1758187735.781,9.1837,9.2491,0.000000,0.3166,60,3596,-7.10
1758187735.801,9.1837,9.2491,0.088051,0.3186,60,3618,-7.10
1758187735.821,9.1837,9.2491,0.088051,0.3208,60,3642,-7.10
1758187735.841,9.1837,9.2491,0.176103,0.3230,60,3667,-7.10
1758187735.861,9.9657,9.4771,0.088051,0.3253,60,3694,7.50
1758187735.881,9.9657,9.4771,0.088051,0.3276,60,3720,7.97
1758187735.901,9.9657,9.4771,0.088051,0.3300,60,3748,7.98
1758187735.921,9.9657,9.4771,0.088051,0.3325,60,3775,7.98
1758187735.941,9.9657,9.4771,0.088051,0.3350,60,3805,7.98
1758187735.961,13.5792,10.7285,0.088051,0.3376,60,3833,36.19
1758187735.981,13.5792,10.7285,0.088051,0.3402,60,3864,36.86
1758187736.001,13.5792,10.7285,0.088051,0.3430,60,3895,36.87
1758187736.021,13.5792,10.7285,0.088051,0.3456,60,3925,36.87
1758187736.041,13.5792,10.7285,0.176103,0.3485,60,3957,36.87
1758187736.061,16.4699,12.3445,0.176103,0.3512,0,3987,29.30
1758187736.081,16.4699,12.3445,0.176103,0.3534,0,4013,29.20
1758187736.101,16.4699,12.3445,0.088051,0.3552,0,4033,29.20
1758187736.121,16.4699,12.3445,0.088051,0.3566,0,4049,29.20
1758187736.141,16.4699,12.3445,0.088051,0.3576,0,4060,29.20
1758187736.161,16.4632,13.3737,0.000000,0.3582,0,4067,0.15
1758187736.181,16.4632,13.3737,0.000000,0.3586,0,4071,-0.07
1758187736.201,16.4632,13.3737,0.000000,0.3585,0,4070,-0.07
1758187736.221,16.4632,13.3737,0.000000,0.3583,0,4068,-0.07
1758187736.241,16.4632,13.3737,0.000000,0.3583,0,4068,-0.07
1758187736.261,14.3617,13.4894,0.000000,0.3583,0,4068,-20.80
1758187736.281,14.3617,13.4894,0.000000,0.3583,0,4068,-21.01
1758187736.301,14.3617,13.4894,0.000000,0.3583,0,4068,-21.01
1758187736.321,14.3617,13.4894,0.000000,0.3583,0,4068,-21.01
1758187736.341,11.9837,12.9644,0.000000,0.3583,0,4068,-22.02
1758187736.361,11.9837,12.9644,0.000000,0.3583,0,4068,-24.99
1758187736.381,11.9837,12.9644,0.000000,0.3583,0,4068,-25.03
1758187736.401,11.9837,12.9644,0.000000,0.3583,0,4068,-25.03
1758187736.421,11.9837,12.9644,0.000000,0.3583,0,4068,-25.03
1758187736.441,10.2121,12.1656,0.000000,0.3583,0,4068,-21.91
1758187736.461,10.2121,12.1656,0.000000,0.3583,0,4068,-17.93
1758187736.481,10.2121,12.1656,0.000000,0.3583,0,4068,-17.90
1758187736.501,10.2121,12.1656,0.000000,0.3583,0,4068,-17.90
1758187736.521,10.2121,12.1656,0.000000,0.3583,0,4068,-17.90
1758187736.541,9.6807,11.5111,0.000000,0.3583,0,4068,-9.37
1758187736.561,9.6807,11.5111,0.000000,0.3583,0,4068,-5.46
1758187736.581,9.6807,11.5111,0.000000,0.3583,0,4068,-5.42
1758187736.601,9.6807,11.5111,0.000000,0.3583,0,4068,-5.42
1758187736.621,9.6807,11.5111,0.000000,0.3583,0,4068,-5.42
1758187736.641,9.6104,11.0315,0.000000,0.3583,0,4068,-1.55
1758187736.661,9.6104,11.0315,0.000000,0.3583,0,4068,-0.73
1758187736.681,9.6104,11.0315,0.000000,0.3583,0,4068,-0.72
1758187736.701,9.6104,11.0315,0.000000,0.3583,0,4068,-0.72
1758187736.721,9.6104,11.0315,0.000000,0.3583,0,4068,-0.72
1758187736.741,9.7368,10.7158,0.000000,0.3583,60,4069,1.01
1758187736.761,9.7368,10.7158,0.000000,0.3586,60,4072,1.27
1758187736.781,9.7368,10.7158,0.088051,0.3594,60,4081,1.28
1758187736.801,9.7368,10.7158,0.000000,0.3605,60,4093,1.28
1758187736.821,9.7368,10.7158,0.088051,0.3618,60,4108,1.28
1758187736.841,10.2517,10.6319,0.088051,0.3633,60,4125,4.96
1758187736.861,10.2517,10.6319,0.000000,0.3649,60,4144,5.25
1758187736.881,10.2517,10.6319,0.088051,0.3668,60,4165,5.25
1758187736.901,10.2517,10.6319,0.088051,0.3687,60,4187,5.25
1758187736.921,10.2517,10.6319,0.088051,0.3707,60,4209,5.25
1758187736.941,12.6511,11.2867,0.088051,0.3727,0,4232,24.12
1758187736.961,12.6511,11.2867,0.088051,0.3742,0,4249,24.73
1758187736.981,12.6511,11.2867,0.088051,0.3753,0,4261,24.74
1758187737.001,12.6511,11.2867,0.000000,0.3758,0,4267,24.74
1758187737.021,12.6511,11.2867,0.000000,0.3761,0,4270,24.74
1758187737.041,17.0606,13.0057,0.000000,0.3760,0,4269,44.07
1758187737.061,17.0606,13.0057,0.000000,0.3760,0,4269,44.54
1758187737.081,17.0606,13.0057,0.000000,0.3760,0,4269,44.54
1758187737.101,17.0606,13.0057,0.000000,0.3760,0,4269,44.54
1758187737.121,17.0606,13.0057,0.000000,0.3760,0,4269,44.54
1758187737.141,17.7880,14.2468,0.000000,0.3760,0,4269,7.92
1758187737.161,17.7880,14.2468,0.000000,0.3760,0,4269,7.43
1758187737.181,17.7880,14.2468,0.000000,0.3760,0,4269,7.42
1758187737.201,17.7880,14.2468,0.000000,0.3760,0,4269,7.42
1758187737.221,17.7880,14.2468,0.000000,0.3760,0,4269,7.42
1758187737.241,14.0816,13.9738,0.000000,0.3760,0,4269,-36.99
1758187737.261,14.0816,13.9738,0.000000,0.3760,0,4269,-37.43
1758187737.281,14.0816,13.9738,0.000000,0.3760,0,4269,-37.44
1758187737.301,14.0816,13.9738,0.000000,0.3760,0,4269,-37.44
1758187737.321,14.0816,13.9738,0.000000,0.3760,0,4269,-37.44
1758187737.341,11.7296,13.2658,0.000000,0.3760,0,4269,-23.43
1758187737.361,11.7296,13.2658,0.000000,0.3760,0,4269,-23.29
1758187737.381,11.7296,13.2658,0.000000,0.3760,0,4269,-23.29
1758187737.401,11.7296,13.2658,0.000000,0.3760,0,4269,-23.29
1758187737.421,11.7296,13.2658,0.000000,0.3760,0,4269,-23.29
1758187737.441,11.8054,12.9054,0.000000,0.3760,0,4269,0.59
1758187737.461,11.8054,12.9054,0.000000,0.3760,0,4269,0.76
1758187737.481,11.8054,12.9054,0.000000,0.3760,0,4269,0.77
1758187737.501,11.8054,12.9054,0.000000,0.3760,0,4269,0.77
1758187737.521,11.9800,12.6850,0.000000,0.3760,0,4269,1.24
1758187737.541,11.9800,12.6850,0.000000,0.3760,0,4269,1.85
1758187737.561,11.9800,12.6850,0.000000,0.3760,0,4269,1.86
1758187737.581,11.9800,12.6850,0.000000,0.3760,0,4269,1.86
1758187737.601,11.9800,12.6850,0.000000,0.3760,0,4269,1.86
1758187737.621,11.1617,12.2530,0.000000,0.3760,0,4269,-5.06
1758187737.641,11.1617,12.2530,0.000000,0.3760,0,4269,-8.23
1758187737.661,11.1617,12.2530,0.000000,0.3760,0,4269,-8.27
1758187737.681,11.1617,12.2530,0.000000,0.3760,0,4269,-8.27
1758187737.701,11.1617,12.2530,0.000000,0.3760,0,4269,-8.27
1758187737.721,10.4390,11.7544,0.000000,0.3760,0,4269,-7.66
1758187737.741,10.4390,11.7544,0.000000,0.3760,0,4269,-7.38
1758187737.761,10.4390,11.7544,0.000000,0.3760,0,4269,-7.37
1758187737.781,10.4390,11.7544,0.000000,0.3760,0,4269,-7.37
1758187737.801,10.4390,11.7544,0.000000,0.3760,0,4269,-7.37
1758187737.821,10.0201,11.2946,0.000000,0.3760,0,4269,-4.69
1758187737.841,10.0201,11.2946,0.000000,0.3760,0,4269,-4.28
1758187737.861,10.0201,11.2946,0.000000,0.3760,0,4269,-4.28
1758187737.881,10.0201,11.2946,0.000000,0.3760,0,4269,-4.28
1758187737.901,10.0201,11.2946,0.000000,0.3760,0,4269,-4.28
1758187737.921,9.9343,10.9492,0.000000,0.3760,0,4269,-1.13
1758187737.941,9.9343,10.9492,0.000000,0.3760,0,4269,-0.88
1758187737.961,9.9343,10.9492,0.000000,0.3760,0,4269,-0.87
1758187737.981,9.9343,10.9492,0.000000,0.3760,0,4269,-0.87
1758187738.001,9.9343,10.9492,0.000000,0.3760,0,4269,-0.87
1758187738.021,10.2730,10.8013,0.000000,0.3760,60,4269,3.18
1758187738.041,10.2730,10.8013,0.000000,0.3763,60,4273,3.42
1758187738.061,10.2730,10.8013,0.000000,0.3770,60,4281,3.42
1758187738.081,10.2730,10.8013,0.000000,0.3781,60,4294,3.42
1758187738.101,10.2730,10.8013,0.088051,0.3794,60,4309,3.42
1758187738.121,10.9798,10.8901,0.088051,0.3810,60,4327,7.09
1758187738.141,10.9798,10.8901,0.088051,0.3827,60,4346,7.21
1758187738.161,10.9798,10.8901,0.088051,0.3846,60,4367,7.21
1758187738.181,10.9798,10.8901,0.176103,0.3866,60,4389,7.21
1758187738.201,10.9798,10.8901,0.088051,0.3886,60,4412,7.21
1758187738.221,13.2909,11.6347,0.000000,0.3904,0,4433,23.29
1758187738.241,13.2909,11.6347,0.088051,0.3918,0,4449,23.58
1758187738.261,13.2909,11.6347,0.000000,0.3927,0,4459,23.58
1758187738.281,13.2909,11.6347,0.000000,0.3932,0,4465,23.58
1758187738.301,13.2909,11.6347,0.000000,0.3933,0,4466,23.58
1758187738.321,17.2029,13.2713,0.000000,0.3932,0,4464,39.70
1758187738.341,17.2029,13.2713,0.000000,0.3933,0,4465,39.92
1758187738.361,17.2029,13.2713,0.000000,0.3933,0,4465,39.92
1758187738.381,17.2029,13.2713,0.000000,0.3933,0,4465,39.92
1758187738.401,17.2029,13.2713,0.000000,0.3933,0,4465,39.92
1758187738.421,18.0966,14.5335,0.000000,0.3933,0,4465,9.18
1758187738.441,18.0966,14.5335,0.000000,0.3933,0,4465,8.77
1758187738.461,18.0966,14.5335,0.000000,0.3933,0,4465,8.76
1758187738.481,18.0966,14.5335,0.000000,0.3933,0,4465,8.76
1758187738.501,18.0966,14.5335,0.000000,0.3933,0,4465,8.76
1758187738.521,15.1569,14.5056,0.000000,0.3933,0,4465,-29.61
1758187738.541,15.1569,14.5056,0.000000,0.3933,0,4465,-29.99
1758187738.561,15.1569,14.5056,0.000000,0.3933,0,4465,-30.00
1758187738.581,15.1569,14.5056,0.000000,0.3933,0,4465,-30.00
1758187738.601,13.0165,13.9995,0.000000,0.3933,0,4465,-28.13
1758187738.621,13.0165,13.9995,0.000000,0.3933,0,4465,-22.61
1758187738.641,13.0165,13.9995,0.000000,0.3933,0,4465,-22.53
1758187738.661,13.0165,13.9995,0.000000,0.3933,0,4465,-22.53
1758187738.681,13.0165,13.9995,0.000000,0.3933,0,4465,-22.53
1758187738.701,11.9941,13.4343,0.000000,0.3933,0,4465,-17.19
1758187738.721,11.9941,13.4343,0.000000,0.3933,0,4465,-10.45
1758187738.741,11.9941,13.4343,0.000000,0.3933,0,4465,-10.33
1758187738.761,11.9941,13.4343,0.000000,0.3933,0,4465,-10.33
1758187738.781,11.9941,13.4343,0.000000,0.3933,0,4465,-10.33
1758187738.801,11.6536,12.9678,0.000000,0.3933,0,4465,-5.64
1758187738.821,11.6536,12.9678,0.000000,0.3933,0,4465,-3.51
1758187738.841,11.6536,12.9678,0.000000,0.3933,0,4465,-3.48
1758187738.861,11.6536,12.9678,0.000000,0.3933,0,4465,-3.47
1758187738.881,11.6536,12.9678,0.000000,0.3933,0,4465,-3.47
1758187738.901,11.4836,12.5862,0.000000,0.3933,0,4465,-2.04
1758187738.921,11.4836,12.5862,0.000000,0.3933,0,4465,-1.74
1758187738.941,11.4836,12.5862,0.000000,0.3933,0,4465,-1.73
1758187738.961,11.4836,12.5862,0.000000,0.3933,0,4465,-1.73
1758187738.981,11.4836,12.5862,0.000000,0.3933,0,4465,-1.73
1758187739.001,11.2676,12.2430,0.000000,0.3933,0,4465,-2.12
1758187739.021,11.2676,12.2430,0.000000,0.3933,0,4465,-2.18
1758187739.041,11.2676,12.2430,0.000000,0.3933,0,4465,-2.18
1758187739.061,11.2676,12.2430,0.000000,0.3933,0,4465,-2.18
1758187739.081,11.2676,12.2430,0.000000,0.3933,0,4465,-2.18
1758187739.101,11.0863,11.9425,0.000000,0.3933,0,4465,-1.88
1758187739.121,11.0863,11.9425,0.000000,0.3933,0,4465,-1.85
1758187739.141,11.0863,11.9425,0.000000,0.3933,0,4465,-1.85
1758187739.161,11.0863,11.9425,0.000000,0.3933,0,4465,-1.85
1758187739.181,11.0863,11.9425,0.000000,0.3933,0,4465,-1.85
1758187739.201,10.9550,11.6874,0.000000,0.3933,0,4465,-1.35
1758187739.221,10.9550,11.6874,0.000000,0.3933,0,4465,-1.33
1758187739.241,10.9550,11.6874,0.000000,0.3933,0,4465,-1.33
1758187739.261,10.9550,11.6874,0.000000,0.3933,0,4465,-1.33
1758187739.281,10.9550,11.6874,0.000000,0.3933,0,4465,-1.33
1758187739.301,10.9700,11.5090,0.000000,0.3933,0,4465,0.11
1758187739.321,10.9700,11.5090,0.000000,0.3933,0,4465,0.15
1758187739.341,10.9700,11.5090,0.000000,0.3933,0,4465,0.15
1758187739.361,10.9700,11.5090,0.000000,0.3933,0,4465,0.15
1758187739.381,10.9700,11.5090,0.000000,0.3933,0,4465,0.15
1758187739.401,11.1551,11.4321,0.000000,0.3933,0,4465,1.86
1758187739.421,11.1551,11.4321,0.000000,0.3933,0,4465,1.89
1758187739.441,11.1551,11.4321,0.000000,0.3933,0,4465,1.89
1758187739.461,11.1551,11.4321,0.000000,0.3933,0,4465,1.89
1758187739.481,11.1551,11.4321,0.000000,0.3933,0,4465,1.89
1758187739.501,11.6042,11.5032,0.000000,0.3933,0,4465,4.56
1758187739.521,11.6042,11.5032,0.000000,0.3933,0,4465,4.58
1758187739.541,11.6042,11.5032,0.000000,0.3933,0,4465,4.58
1758187739.561,11.6042,11.5032,0.000000,0.3933,0,4465,4.58
1758187739.581,11.6042,11.5032,0.000000,0.3933,0,4465,4.58
1758187739.601,12.1293,11.6925,0.000000,0.3933,0,4465,4.88
1758187739.621,12.1293,11.6925,0.000000,0.3933,0,4465,4.91
1758187739.641,12.1293,11.6925,0.000000,0.3933,0,4465,4.91
1758187739.661,12.1293,11.6925,0.000000,0.3933,0,4465,4.91
1758187739.681,12.1293,11.6925,0.000000,0.3933,0,4465,4.91
1758187739.701,12.5083,11.9202,0.000000,0.3933,0,4465,4.08
1758187739.721,12.5083,11.9202,0.000000,0.3933,0,4465,4.08
1758187739.741,12.5083,11.9202,0.000000,0.3933,0,4465,4.08
1758187739.761,12.5083,11.9202,0.000000,0.3933,0,4465,4.08
1758187739.781,12.4959,12.0633,0.000000,0.3933,0,4465,3.02
1758187739.801,12.4959,12.0633,0.000000,0.3933,0,4465,-0.09
1758187739.821,12.4959,12.0633,0.000000,0.3933,0,4465,-0.13
1758187739.841,12.4959,12.0633,0.000000,0.3933,0,4465,-0.13
1758187739.861,12.4959,12.0633,0.000000,0.3933,0,4465,-0.13
1758187739.881,12.0661,12.0372,0.000000,0.3933,0,4465,-2.59
1758187739.901,12.0661,12.0372,0.000000,0.3933,0,4465,-4.37
1758187739.921,12.0661,12.0372,0.000000,0.3933,0,4465,-4.39
1758187739.941,12.0661,12.0372,0.000000,0.3933,0,4465,-4.39
1758187739.961,12.0661,12.0372,0.000000,0.3933,0,4465,-4.39
1758187739.981,11.7925,11.9589,0.000000,0.3933,0,4465,-3.28
1758187740.001,11.7925,11.9589,0.000000,0.3933,0,4465,-2.79
1758187740.021,11.7925,11.9589,0.000000,0.3933,0,4465,-2.76
1758187740.041,11.7925,11.9589,0.000000,0.3933,0,4465,-2.76
1758187740.061,11.7925,11.9589,0.000000,0.3933,0,4465,-2.76
1758187740.081,11.5731,11.8487,0.000000,0.3933,0,4465,-2.33
1758187740.101,11.5731,11.8487,0.000000,0.3933,0,4465,-2.24
1758187740.121,11.5731,11.8487,0.000000,0.3933,0,4465,-2.24
1758187740.141,11.5731,11.8487,0.000000,0.3933,0,4465,-2.24
1758187740.161,11.5731,11.8487,0.000000,0.3933,0,4465,-2.24
1758187740.181,11.4111,11.7292,0.000000,0.3933,0,4465,-1.71
1758187740.201,11.4111,11.7292,0.000000,0.3933,0,4465,-1.65
1758187740.221,11.4111,11.7292,0.000000,0.3933,0,4465,-1.65
1758187740.241,11.4111,11.7292,0.000000,0.3933,0,4465,-1.65
1758187740.261,11.4111,11.7292,0.000000,0.3933,0,4465,-1.65
1758187740.281,11.2003,11.5838,0.000000,0.3933,0,4465,-2.09
1758187740.301,11.2003,11.5838,0.000000,0.3933,0,4465,-2.13
1758187740.321,11.2003,11.5838,0.000000,0.3933,0,4465,-2.13
1758187740.341,11.2003,11.5838,0.000000,0.3933,0,4465,-2.13
1758187740.361,11.2003,11.5838,0.000000,0.3933,0,4465,-2.13
1758187740.381,11.2538,11.5047,0.000000,0.3933,0,4465,0.43
1758187740.401,11.2538,11.5047,0.000000,0.3933,0,4465,0.54
1758187740.421,11.2538,11.5047,0.000000,0.3933,0,4465,0.55
1758187740.441,11.2538,11.5047,0.000000,0.3933,0,4465,0.55
1758187740.461,11.2538,11.5047,0.000000,0.3933,0,4465,0.55
1758187740.481,11.5445,11.5328,0.000000,0.3933,0,4465,2.91
1758187740.501,11.5445,11.5328,0.000000,0.3933,0,4465,2.97
1758187740.521,11.5445,11.5328,0.000000,0.3933,0,4465,2.97
1758187740.541,11.5445,11.5328,0.000000,0.3933,0,4465,2.97
1758187740.561,11.5445,11.5328,0.000000,0.3933,0,4465,2.97
1758187740.581,11.6306,11.5626,0.000000,0.3933,0,4465,0.91
1758187740.601,11.6306,11.5626,0.000000,0.3933,0,4465,0.86
1758187740.621,11.6306,11.5626,0.000000,0.3933,0,4465,0.86
1758187740.641,11.6306,11.5626,0.000000,0.3933,0,4465,0.86
1758187740.661,11.6306,11.5626,0.000000,0.3933,0,4465,0.86
1758187740.681,11.5458,11.5531,0.000000,0.3933,0,4465,-0.86
1758187740.701,11.5458,11.5531,0.000000,0.3933,0,4465,-0.87
1758187740.721,11.5458,11.5531,0.000000,0.3933,0,4465,-0.87
1758187740.741,11.5458,11.5531,0.000000,0.3933,0,4465,-0.87
1758187740.761,11.5458,11.5531,0.000000,0.3933,0,4465,-0.87
1758187740.781,11.6508,11.5841,0.000000,0.3933,0,4465,1.04
1758187740.801,11.6508,11.5841,0.000000,0.3933,0,4465,1.05
1758187740.821,11.6508,11.5841,0.000000,0.3933,0,4465,1.05
1758187740.841,11.6508,11.5841,0.000000,0.3933,0,4465,1.05
1758187740.861,11.6508,11.5841,0.000000,0.3933,0,4465,1.05
1758187740.881,11.8942,11.6768,0.000000,0.3933,0,4465,2.42
1758187740.901,11.8942,11.6768,0.000000,0.3933,0,4465,2.43
1758187740.921,11.8942,11.6768,0.000000,0.3933,0,4465,2.43
1758187740.941,11.8942,11.6768,0.000000,0.3933,0,4465,2.43
1758187740.961,12.2123,11.8306,0.000000,0.3933,0,4465,2.66
1758187740.981,12.2123,11.8306,0.000000,0.3933,0,4465,3.34
1758187741.001,12.2123,11.8306,0.000000,0.3933,0,4465,3.35
1758187741.021,12.2123,11.8306,0.000000,0.3933,0,4465,3.35
1758187741.041,12.2123,11.8306,0.000000,0.3933,0,4465,3.35
1758187741.061,12.1052,11.8926,0.000000,0.3933,0,4465,0.78
1758187741.081,12.1052,11.8926,0.000000,0.3933,0,4465,-1.07
1758187741.101,12.1052,11.8926,0.000000,0.3933,0,4465,-1.09
1758187741.121,12.1052,11.8926,0.000000,0.3933,0,4465,-1.09
1758187741.141,12.1052,11.8926,0.000000,0.3933,0,4465,-1.09
1758187741.161,11.7707,11.8412,0.000000,0.3933,0,4465,-2.86
1758187741.181,11.7707,11.8412,0.000000,0.3933,0,4465,-3.41
1758187741.201,11.7707,11.8412,0.000000,0.3933,0,4465,-3.41
1758187741.221,11.7707,11.8412,0.000000,0.3933,0,4465,-3.41
1758187741.241,11.7707,11.8412,0.000000,0.3933,0,4465,-3.41
1758187741.261,11.3480,11.6915,0.000000,0.3933,0,4465,-4.12
1758187741.281,11.3480,11.6915,0.000000,0.3933,0,4465,-4.27
1758187741.301,11.3480,11.6915,0.000000,0.3933,0,4465,-4.27
1758187741.321,11.3480,11.6915,0.000000,0.3933,0,4465,-4.27
1758187741.341,11.3480,11.6915,0.000000,0.3933,0,4465,-4.27
1758187741.361,11.1594,11.5467,0.000000,0.3933,0,4465,-2.16
1758187741.381,11.1594,11.5467,0.000000,0.3933,0,4465,-1.93
1758187741.401,11.1594,11.5467,0.000000,0.3933,0,4465,-1.93
