Timestamp,RawReading,Weight_g
2025-09-18 12:05:43.573,127106,19.01
2025-09-18 12:05:44.352,173687,51.67
2025-09-18 12:05:45.133,120648,19.04
2025-09-18 12:05:45.909,119009,19.42
2025-09-18 12:05:46.693,125824,21.27
2025-09-18 12:05:47.471,130911,23.26
2025-09-18 12:05:48.252,219520,49.85
2025-09-18 12:05:49.030,176865,33.51
2025-09-18 12:05:49.813,114845,20.12
2025-09-18 12:05:50.593,123093,19.83
2025-09-18 12:05:51.371,195814,28.79
2025-09-18 12:05:52.153,118202,18.82
2025-09-18 12:05:52.932,122368,32.19
2025-09-18 12:05:53.712,137254,23.70
2025-09-18 12:05:54.492,147199,38.14
2025-09-18 12:05:55.272,121316,18.81
2025-09-18 12:05:56.050,121783,20.36
2025-09-18 12:05:56.832,152268,26.50
2025-09-18 12:05:57.612,158899,29.59
2025-09-18 12:05:58.390,232099,30.08
2025-09-18 12:05:59.171,116164,19.83
2025-09-18 12:05:59.950,122339,25.51
2025-09-18 12:06:00.731,189390,25.31
2025-09-18 12:06:01.511,260981,35.53
2025-09-18 12:06:02.289,133957,20.43
2025-09-18 12:06:03.070,199059,46.59
2025-09-18 12:06:03.851,238866,44.89
2025-09-18 12:06:04.630,162866,27.11
2025-09-18 12:06:05.411,131888,18.37
2025-09-18 12:06:06.191,122443,19.91
2025-09-18 12:06:06.970,133450,19.86
2025-09-18 12:06:07.748,137130,23.40
2025-09-18 12:06:08.528,271830,48.47
2025-09-18 12:06:09.307,181598,38.52
2025-09-18 12:06:10.089,219543,43.01
2025-09-18 12:06:10.869,199650,42.49
2025-09-18 12:06:11.646,121240,20.91
2025-09-18 12:06:12.427,121659,19.66
2025-09-18 12:06:13.208,143499,20.47
2025-09-18 12:06:13.989,123806,20.61
2025-09-18 12:06:14.769,153887,42.51
2025-09-18 12:06:15.549,155065,19.75
2025-09-18 12:06:16.329,119654,19.41
2025-09-18 12:06:17.109,116216,19.52
2025-09-18 12:06:17.888,130106,20.49
2025-09-18 12:06:18.668,135252,22.44
2025-09-18 12:06:19.448,143520,25.89
2025-09-18 12:06:20.228,136171,31.69
2025-09-18 12:06:21.009,227139,40.15
2025-09-18 12:06:21.788,291630,47.12
2025-09-18 12:06:22.568,114698,18.41
2025-09-18 12:06:23.347,146144,22.98
2025-09-18 12:06:24.127,233597,41.44
2025-09-18 12:06:24.906,157574,23.24
2025-09-18 12:06:25.687,277902,51.16
2025-09-18 12:06:26.467,128646,27.30
2025-09-18 12:06:27.247,154995,38.39
2025-09-18 12:06:28.024,234719,44.07
2025-09-18 12:06:28.808,227185,35.74
2025-09-18 12:06:29.585,118598,22.03
2025-09-18 12:06:30.365,120322,21.50
2025-09-18 12:06:31.147,138896,26.25
2025-09-18 12:06:31.926,121064,23.74
2025-09-18 12:06:32.704,129332,23.98
2025-09-18 12:06:33.487,144345,25.58
2025-09-18 12:06:34.266,128631,22.88
2025-09-18 12:06:35.046,174376,32.57
2025-09-18 12:06:35.826,127448,19.10
2025-09-18 12:06:36.605,163969,47.59
2025-09-18 12:06:37.386,154428,39.04
2025-09-18 12:06:38.165,216256,33.33
2025-09-18 12:06:38.945,125832,19.44
2025-09-18 12:06:39.726,121882,17.93
2025-09-18 12:06:40.505,124411,29.85
2025-09-18 12:06:41.285,233600,30.36
2025-09-18 12:06:42.064,128247,20.61
2025-09-18 12:06:42.844,126855,21.12
2025-09-18 12:06:43.625,127720,20.75
2025-09-18 12:06:44.403,126617,19.86
2025-09-18 12:06:45.184,126825,19.87
2025-09-18 12:06:45.965,129106,18.72
2025-09-18 12:06:46.744,120302,20.74
2025-09-18 12:06:47.524,118387,20.66
2025-09-18 12:06:48.303,128783,21.01
2025-09-18 12:06:49.084,147273,27.98
2025-09-18 12:06:49.863,137908,25.78
2025-09-18 12:06:50.642,219771,43.10
2025-09-18 12:06:51.421,222928,43.04
2025-09-18 12:06:52.204,214585,40.00
2025-09-18 12:06:52.982,188268,43.60
2025-09-18 12:06:53.760,146352,18.48
2025-09-18 12:06:54.543,127970,22.09
2025-09-18 12:06:55.322,124154,20.87
2025-09-18 12:06:56.102,180795,39.73
2025-09-18 12:06:56.883,263588,42.77
2025-09-18 12:06:57.661,174269,23.39
2025-09-18 12:06:58.442,129435,19.67
2025-09-18 12:06:59.221,122677,19.06
2025-09-18 12:07:00.003,135319,20.49
2025-09-18 12:07:00.782,128543,22.94
2025-09-18 12:07:01.561,154388,29.45
2025-09-18 12:07:02.340,157526,21.71
2025-09-18 12:07:03.120,123340,24.77
2025-09-18 12:07:03.901,172960,28.67
2025-09-18 12:07:04.680,174144,31.53
2025-09-18 12:07:05.461,191797,34.42
2025-09-18 12:07:06.241,198208,31.79
2025-09-18 12:07:07.020,124581,23.68
2025-09-18 12:07:07.800,151288,26.61
2025-09-18 12:07:08.580,214952,44.66
2025-09-18 12:07:09.360,208143,43.27
2025-09-18 12:07:10.139,130105,21.74
2025-09-18 12:07:10.920,131809,21.40
2025-09-18 12:07:11.698,136561,21.11
2025-09-18 12:07:12.479,177053,30.87
2025-09-18 12:07:13.260,155844,27.19
2025-09-18 12:07:14.039,216379,51.48
2025-09-18 12:07:14.819,227724,40.55
2025-09-18 12:07:15.600,176810,28.44
2025-09-18 12:07:16.379,158041,26.21
2025-09-18 12:07:17.159,134975,22.62
2025-09-18 12:07:17.939,158188,34.42
2025-09-18 12:07:18.718,158629,26.91
2025-09-18 12:07:19.497,141997,24.24
2025-09-18 12:07:20.278,207267,34.87
2025-09-18 12:07:21.057,179130,38.62
2025-09-18 12:07:21.839,155721,30.39
2025-09-18 12:07:22.618,205763,31.19
2025-09-18 12:07:23.398,158760,39.01
2025-09-18 12:07:24.177,213440,40.12
2025-09-18 12:07:24.954,155699,21.18
2025-09-18 12:07:25.738,120740,20.24
2025-09-18 12:07:26.516,208908,41.26
2025-09-18 12:07:27.294,217577,42.71
2025-09-18 12:07:28.075,186664,34.29
2025-09-18 12:07:28.857,171762,36.02
2025-09-18 12:07:29.634,122474,21.28
2025-09-18 12:07:30.415,141540,34.90
2025-09-18 12:07:31.198,249047,50.19
2025-09-18 12:07:31.977,157803,18.89
2025-09-18 12:07:32.756,128856,20.03
2025-09-18 12:07:33.536,155488,20.39
2025-09-18 12:07:34.315,131413,22.60
2025-09-18 12:07:35.096,139744,20.10
2025-09-18 12:07:35.875,225972,47.80
2025-09-18 12:07:36.656,141009,23.14
2025-09-18 12:07:37.434,137429,22.41
2025-09-18 12:07:38.215,132891,19.89
2025-09-18 12:07:38.996,139964,26.98
2025-09-18 12:07:39.774,188770,33.00
2025-09-18 12:07:40.552,199254,34.80
2025-09-18 12:07:41.332,180312,23.74
2025-09-18 12:07:42.115,121285,24.64
2025-09-18 12:07:42.894,184476,41.92
2025-09-18 12:07:43.671,133074,21.62
2025-09-18 12:07:44.454,118513,20.24
2025-09-18 12:07:45.235,136968,21.57
2025-09-18 12:07:46.013,120580,25.07
2025-09-18 12:07:46.793,152757,29.78
2025-09-18 12:07:47.573,145463,26.06
2025-09-18 12:07:48.352,167505,28.01
2025-09-18 12:07:49.133,139847,21.53
2025-09-18 12:07:49.913,130151,26.44
2025-09-18 12:07:50.693,153927,34.57
2025-09-18 12:07:51.473,175817,29.81
2025-09-18 12:07:52.252,143465,21.18
2025-09-18 12:07:53.030,125306,27.34
2025-09-18 12:07:53.809,228112,45.20
2025-09-18 12:07:54.590,123302,20.30
2025-09-18 12:07:55.373,133003,43.05
2025-09-18 12:07:56.151,264560,36.42
2025-09-18 12:07:56.932,122705,19.12
2025-09-18 12:07:57.712,245074,33.60
2025-09-18 12:07:58.492,122170,18.22
2025-09-18 12:07:59.271,118452,20.34
2025-09-18 12:08:00.051,174006,40.20
2025-09-18 12:08:00.831,159744,49.67
2025-09-18 12:08:01.608,192129,36.28
2025-09-18 12:08:02.391,144344,35.18
2025-09-18 12:08:03.170,187273,45.18
2025-09-18 12:08:03.951,202823,43.37
2025-09-18 12:08:04.728,237608,42.55
2025-09-18 12:08:05.511,148200,25.26
2025-09-18 12:08:06.290,120634,23.73
2025-09-18 12:08:07.066,137193,27.35
2025-09-18 12:08:07.849,154279,35.44
2025-09-18 12:08:08.629,205811,26.10
2025-09-18 12:08:09.409,145414,21.32
2025-09-18 12:08:10.189,171886,31.31
2025-09-18 12:08:10.967,160323,45.96
2025-09-18 12:08:11.748,251710,45.30
2025-09-18 12:08:12.528,137756,20.25
2025-09-18 12:08:13.309,123054,19.42
2025-09-18 12:08:14.088,122506,19.69
2025-09-18 12:08:14.868,126157,20.29
2025-09-18 12:08:15.645,122064,19.37
2025-09-18 12:08:16.428,137164,26.29
2025-09-18 12:08:17.207,177339,38.81
2025-09-18 12:08:17.985,178342,26.49
2025-09-18 12:08:18.765,130921,20.39
2025-09-18 12:08:19.546,123355,18.73
2025-09-18 12:08:20.328,126537,19.31
2025-09-18 12:08:21.106,125960,20.35
2025-09-18 12:08:21.885,146437,27.02
2025-09-18 12:08:22.664,183659,22.70
2025-09-18 12:08:23.444,135964,27.35
2025-09-18 12:08:24.226,221913,29.46
2025-09-18 12:08:25.006,128973,19.28
2025-09-18 12:08:25.785,115901,18.92
2025-09-18 12:08:26.565,121773,20.99
2025-09-18 12:08:27.345,131046,23.70
2025-09-18 12:08:28.125,161069,28.47
2025-09-18 12:08:28.904,142464,24.52
2025-09-18 12:08:29.684,149147,25.50
2025-09-18 12:08:30.465,168208,32.04
2025-09-18 12:08:31.244,135165,24.45
2025-09-18 12:08:32.024,150559,23.83
2025-09-18 12:08:32.804,158935,31.93
2025-09-18 12:08:33.585,122805,22.60
2025-09-18 12:08:34.361,156098,25.79
2025-09-18 12:08:35.144,135458,24.54
2025-09-18 12:08:35.921,203016,33.25
2025-09-18 12:08:36.704,169613,31.63
2025-09-18 12:08:37.483,225711,34.41
2025-09-18 12:08:38.262,196312,24.73
2025-09-18 12:08:39.040,121249,18.95
2025-09-18 12:08:39.820,127512,23.54
2025-09-18 12:08:40.602,160079,23.78
2025-09-18 12:08:41.383,134061,20.79
2025-09-18 12:08:42.162,147314,27.83
2025-09-18 12:08:42.942,220143,42.16
2025-09-18 12:08:43.722,170892,27.93
2025-09-18 12:08:44.500,208293,33.55
2025-09-18 12:08:45.278,195656,32.05
2025-09-18 12:08:46.061,148797,43.33
2025-09-18 12:08:46.842,165482,21.51
2025-09-18 12:08:47.619,151440,20.11
2025-09-18 12:08:48.399,157936,28.62
2025-09-18 12:08:49.180,171646,28.05
2025-09-18 12:08:49.959,194320,37.29
2025-09-18 12:08:50.740,254325,51.32
2025-09-18 12:08:51.520,137099,23.26
2025-09-18 12:08:52.301,220974,45.39
2025-09-18 12:08:53.079,147296,19.64
2025-09-18 12:08:53.858,120711,18.90
2025-09-18 12:08:54.639,270566,47.03
2025-09-18 12:08:55.419,230684,52.68
2025-09-18 12:08:56.199,124715,19.56
2025-09-18 12:08:56.978,126412,19.29
2025-09-18 12:08:57.758,174723,50.81
2025-09-18 12:08:58.539,240826,51.95
2025-09-18 12:08:59.317,211428,27.79
2025-09-18 12:09:00.098,132179,21.14
2025-09-18 12:09:00.878,133807,19.39
2025-09-18 12:09:01.658,129292,18.61
2025-09-18 12:09:02.436,134186,20.76
2025-09-18 12:09:03.218,152095,28.15
2025-09-18 12:09:03.996,153580,27.76
2025-09-18 12:09:04.776,142086,22.52
2025-09-18 12:09:05.556,136267,20.76
2025-09-18 12:09:06.337,127165,19.49
2025-09-18 12:09:07.116,124040,19.42
2025-09-18 12:09:07.896,120660,20.04
2025-09-18 12:09:08.676,124623,20.17
2025-09-18 12:09:09.457,121677,19.16
2025-09-18 12:09:10.236,130791,21.59
2025-09-18 12:09:11.016,133492,21.14
2025-09-18 12:09:11.796,134976,21.37
2025-09-18 12:09:12.576,135534,22.07
2025-09-18 12:09:13.356,137667,31.56
2025-09-18 12:09:14.135,229721,40.02
2025-09-18 12:09:14.916,187657,30.46
2025-09-18 12:09:15.692,146963,25.02
2025-09-18 12:09:16.474,130459,25.71
2025-09-18 12:09:17.253,187108,33.68
2025-09-18 12:09:18.034,132181,20.38
2025-09-18 12:09:18.811,121630,31.33
2025-09-18 12:09:19.591,208071,39.46
2025-09-18 12:09:20.373,216597,45.32
2025-09-18 12:09:21.151,207052,42.70
2025-09-18 12:09:21.934,196627,29.59
2025-09-18 12:09:22.712,125021,18.10
2025-09-18 12:09:23.490,117721,18.50
2025-09-18 12:09:24.271,124101,19.41
2025-09-18 12:09:25.049,122419,19.39
2025-09-18 12:09:25.833,132031,20.49
2025-09-18 12:09:26.613,138327,23.84
2025-09-18 12:09:27.392,145038,24.32
2025-09-18 12:09:28.172,139929,21.38
2025-09-18 12:09:28.952,121890,25.01
2025-09-18 12:09:29.732,241997,51.24
2025-09-18 12:09:30.512,138213,20.08
2025-09-18 12:09:31.289,117945,18.52
2025-09-18 12:09:32.069,120389,19.28
2025-09-18 12:09:32.849,134495,24.90
2025-09-18 12:09:33.631,158707,21.84
2025-09-18 12:09:34.408,121614,19.66
2025-09-18 12:09:35.190,134896,25.25
2025-09-18 12:09:35.968,216918,33.11
2025-09-18 12:09:36.750,138194,21.61
2025-09-18 12:09:37.529,185143,35.55
2025-09-18 12:09:38.310,221365,44.58
2025-09-18 12:09:39.089,233289,42.00
2025-09-18 12:09:39.869,129667,18.59
2025-09-18 12:09:40.649,129086,19.19
2025-09-18 12:09:41.428,165827,26.44
2025-09-18 12:09:42.204,123416,18.84
2025-09-18 12:09:42.988,228515,39.17
2025-09-18 12:09:43.769,171844,31.06
2025-09-18 12:09:44.547,148267,34.19
2025-09-18 12:09:45.327,142496,21.99
2025-09-18 12:09:46.107,127671,23.80
2025-09-18 12:09:46.886,233641,37.53
2025-09-18 12:09:47.668,243290,46.02
2025-09-18 12:09:48.446,224929,43.06
2025-09-18 12:09:49.223,146006,27.08
2025-09-18 12:09:50.006,135102,22.21
2025-09-18 12:09:50.787,125789,19.28
2025-09-18 12:09:51.567,121175,19.70
2025-09-18 12:09:52.346,126410,20.83
2025-09-18 12:09:53.127,138735,33.92
2025-09-18 12:09:53.906,143206,22.52
2025-09-18 12:09:54.685,118617,20.01
2025-09-18 12:09:55.465,125154,20.43
2025-09-18 12:09:56.244,116832,19.15
2025-09-18 12:09:57.023,128053,32.15
2025-09-18 12:09:57.805,231883,45.98
2025-09-18 12:09:58.583,116144,19.72
2025-09-18 12:09:59.365,176436,29.07
2025-09-18 12:10:00.141,131488,18.68
2025-09-18 12:10:00.924,127068,22.97
2025-09-18 12:10:01.705,261594,48.10
2025-09-18 12:10:02.482,262765,46.17
2025-09-18 12:10:03.263,163291,30.39
2025-09-18 12:10:04.044,180455,37.35
2025-09-18 12:10:04.821,226731,40.59
2025-09-18 12:10:05.604,230056,38.58
2025-09-18 12:10:06.384,207813,44.67
2025-09-18 12:10:07.163,176583,30.81
2025-09-18 12:10:07.943,186969,36.45
2025-09-18 12:10:08.722,212757,38.24
2025-09-18 12:10:09.501,227129,41.58
2025-09-18 12:10:10.283,213946,38.20
2025-09-18 12:10:11.062,162250,29.84
2025-09-18 12:10:11.839,173533,30.92
2025-09-18 12:10:12.623,162692,27.60
2025-09-18 12:10:13.401,187783,39.68
2025-09-18 12:10:14.181,211392,36.74
2025-09-18 12:10:14.962,127617,21.77
2025-09-18 12:10:15.740,145057,23.82
2025-09-18 12:10:16.521,147906,24.09
2025-09-18 12:10:17.300,135395,24.91
2025-09-18 12:10:18.078,191934,27.84
2025-09-18 12:10:18.861,147945,23.44
2025-09-18 12:10:19.640,166810,26.99
2025-09-18 12:10:20.421,121920,20.76
2025-09-18 12:10:21.199,124357,20.31
2025-09-18 12:10:21.980,132492,21.12
2025-09-18 12:10:22.760,139694,21.59
2025-09-18 12:10:23.538,133753,23.00
2025-09-18 12:10:24.318,138378,23.48
2025-09-18 12:10:25.098,154234,32.50
2025-09-18 12:10:25.877,207513,39.32
2025-09-18 12:10:26.659,140502,21.77
2025-09-18 12:10:27.439,212438,39.32
2025-09-18 12:10:28.217,166284,24.80
2025-09-18 12:10:28.997,146464,37.75
2025-09-18 12:10:29.779,116475,19.80
2025-09-18 12:10:30.556,121161,20.17
2025-09-18 12:10:31.338,172476,25.68
2025-09-18 12:10:32.118,210910,44.86
2025-09-18 12:10:32.898,164391,19.66
2025-09-18 12:10:33.678,205716,35.35
2025-09-18 12:10:34.456,119291,25.98
2025-09-18 12:10:35.236,173755,38.65
2025-09-18 12:10:36.015,202886,42.36
2025-09-18 12:10:36.795,237771,42.16
2025-09-18 12:10:37.576,163923,26.78
2025-09-18 12:10:38.356,250666,48.30
2025-09-18 12:10:39.136,177694,36.57
2025-09-18 12:10:39.914,171031,40.40
2025-09-18 12:10:40.695,216444,43.48
2025-09-18 12:10:41.472,178194,38.07
2025-09-18 12:10:42.253,161506,24.18
2025-09-18 12:10:43.032,129277,34.46
2025-09-18 12:10:43.814,154904,20.81
2025-09-18 12:10:44.594,122702,19.58
2025-09-18 12:10:45.373,126882,20.70
2025-09-18 12:10:46.152,186753,24.17
2025-09-18 12:10:46.932,121855,20.43
2025-09-18 12:10:47.714,208995,47.62
2025-09-18 12:10:48.493,179314,36.49
2025-09-18 12:10:49.274,180316,23.36
2025-09-18 12:10:50.053,149590,19.89
2025-09-18 12:10:50.833,160375,44.85
2025-09-18 12:10:51.609,176598,36.80
2025-09-18 12:10:52.393,206496,40.35
2025-09-18 12:10:53.172,226533,40.93
2025-09-18 12:10:53.951,236262,41.28
2025-09-18 12:10:54.729,128336,18.71
2025-09-18 12:10:55.510,127137,20.54
2025-09-18 12:10:56.289,143513,27.85
2025-09-18 12:10:57.068,208977,26.68
2025-09-18 12:10:57.850,126063,19.42
2025-09-18 12:10:58.631,126368,19.82
2025-09-18 12:10:59.411,124107,29.16
2025-09-18 12:11:00.191,247811,44.88
2025-09-18 12:11:00.968,124541,27.37
2025-09-18 12:11:01.750,192015,41.07
2025-09-18 12:11:02.530,164948,22.33
2025-09-18 12:11:03.310,126449,18.87
2025-09-18 12:11:04.089,125656,43.76
2025-09-18 12:11:04.867,136326,18.63
2025-09-18 12:11:05.650,128957,40.06
2025-09-18 12:11:06.428,261314,40.14
2025-09-18 12:11:07.209,214218,32.49
2025-09-18 12:11:07.987,146025,29.03
2025-09-18 12:11:08.768,258335,42.94
2025-09-18 12:11:09.548,179224,33.15
2025-09-18 12:11:10.326,116289,18.84
2025-09-18 12:11:11.107,119874,18.11
2025-09-18 12:11:11.885,119765,20.54
2025-09-18 12:11:12.666,163671,25.13
2025-09-18 12:11:13.447,176694,47.44
2025-09-18 12:11:14.225,236742,45.87
2025-09-18 12:11:15.004,198388,37.16
2025-09-18 12:11:15.786,214353,41.38
2025-09-18 12:11:16.565,211320,40.16
2025-09-18 12:11:17.343,218393,43.73
2025-09-18 12:11:18.125,254208,49.10
2025-09-18 12:11:18.903,234647,35.02
2025-09-18 12:11:19.684,128260,20.11
2025-09-18 12:11:20.462,122611,26.41
2025-09-18 12:11:21.244,247252,50.06
2025-09-18 12:11:22.025,212520,36.98
2025-09-18 12:11:22.805,173661,19.09
2025-09-18 12:11:23.584,122221,18.24
2025-09-18 12:11:24.363,137147,21.03
2025-09-18 12:11:25.141,137680,20.88
2025-09-18 12:11:25.924,169630,21.13
2025-09-18 12:11:26.704,123760,20.76
2025-09-18 12:11:27.484,170398,34.82
2025-09-18 12:11:28.263,181156,32.63
2025-09-18 12:11:29.043,170426,30.97
2025-09-18 12:11:29.820,174403,31.18
2025-09-18 12:11:30.601,185072,33.44
2025-09-18 12:11:31.380,175469,32.54
2025-09-18 12:11:32.160,168990,27.32
2025-09-18 12:11:32.940,136127,19.61
2025-09-18 12:11:33.722,123760,20.42
2025-09-18 12:11:34.498,141538,22.84
2025-09-18 12:11:35.281,143521,36.67
2025-09-18 12:11:36.060,279750,48.06
2025-09-18 12:11:36.837,131960,22.33
2025-09-18 12:11:37.620,229032,35.03
2025-09-18 12:11:38.399,182687,23.58
2025-09-18 12:11:39.177,118192,21.30
2025-09-18 12:11:39.959,143994,25.33
2025-09-18 12:11:40.740,130359,23.25
2025-09-18 12:11:41.519,129456,24.74
2025-09-18 12:11:42.300,119646,21.27
2025-09-18 12:11:43.079,159791,32.36
2025-09-18 12:11:43.858,188007,26.17
2025-09-18 12:11:44.638,129854,20.40
2025-09-18 12:11:45.419,125175,20.39
2025-09-18 12:11:46.195,135150,21.69
2025-09-18 12:11:46.979,126325,30.60
2025-09-18 12:11:47.759,162245,19.52
2025-09-18 12:11:48.537,128849,18.85
2025-09-18 12:11:49.316,173174,28.36
2025-09-18 12:11:50.098,158383,28.03
2025-09-18 12:11:50.878,184193,37.31
2025-09-18 12:11:51.656,149331,25.31
2025-09-18 12:11:52.437,146303,22.11
2025-09-18 12:11:53.217,252394,36.40
2025-09-18 12:11:53.996,124101,19.60
2025-09-18 12:11:54.776,118516,20.22
2025-09-18 12:11:55.557,125379,21.58
2025-09-18 12:11:56.334,143258,20.63
2025-09-18 12:11:57.115,133323,22.27
2025-09-18 12:11:57.892,137162,21.69
2025-09-18 12:11:58.675,134827,29.17
2025-09-18 12:11:59.453,151592,31.00
2025-09-18 12:12:00.236,236312,36.71
2025-09-18 12:12:01.014,157591,19.98
2025-09-18 12:12:01.795,121427,19.56
2025-09-18 12:12:02.572,121068,21.63
2025-09-18 12:12:03.352,131788,38.77
2025-09-18 12:12:04.134,147862,28.67
2025-09-18 12:12:04.913,194597,37.80
2025-09-18 12:12:05.692,162290,23.59
2025-09-18 12:12:06.473,135015,24.32
2025-09-18 12:12:07.253,260123,49.62
2025-09-18 12:12:08.030,122634,18.12
2025-09-18 12:12:08.813,145294,40.61
2025-09-18 12:12:09.593,229146,47.09
2025-09-18 12:12:10.373,197681,38.20
2025-09-18 12:12:11.150,119238,20.50
2025-09-18 12:12:11.933,154255,21.43
2025-09-18 12:12:12.709,129548,20.22
2025-09-18 12:12:13.492,193406,51.04
2025-09-18 12:12:14.271,124218,22.51
2025-09-18 12:12:15.049,126551,32.85
2025-09-18 12:12:15.830,189065,25.67
2025-09-18 12:12:16.610,196832,28.64
2025-09-18 12:12:17.390,125578,18.51
2025-09-18 12:12:18.169,145216,34.85
2025-09-18 12:12:18.947,197182,36.24
2025-09-18 12:12:19.729,124696,30.78
2025-09-18 12:12:20.509,209722,38.90
2025-09-18 12:12:21.289,154042,20.91
2025-09-18 12:12:22.068,122565,21.93
2025-09-18 12:12:22.846,130646,22.84
2025-09-18 12:12:23.628,118819,18.42
2025-09-18 12:12:24.409,120884,19.10
2025-09-18 12:12:25.189,127215,19.48
2025-09-18 12:12:25.967,160420,28.71
2025-09-18 12:12:26.746,159401,32.89
2025-09-18 12:12:27.526,120556,21.59
2025-09-18 12:12:28.308,124004,20.52
2025-09-18 12:12:29.087,128328,20.89
2025-09-18 12:12:29.867,268663,40.98
2025-09-18 12:12:30.644,224307,50.79
2025-09-18 12:12:31.427,161457,23.47
2025-09-18 12:12:32.206,162879,21.09
2025-09-18 12:12:32.984,132339,32.76
2025-09-18 12:12:33.766,247391,48.17
2025-09-18 12:12:34.542,222891,28.63
2025-09-18 12:12:35.326,118910,18.99
2025-09-18 12:12:36.105,199398,49.94
2025-09-18 12:12:36.884,263000,50.06
2025-09-18 12:12:37.664,234512,52.08
2025-09-18 12:12:38.445,121431,18.95
2025-09-18 12:12:39.223,198093,45.00
2025-09-18 12:12:40.001,125115,19.13
2025-09-18 12:12:40.785,134897,20.01
2025-09-18 12:12:41.564,129310,21.90
2025-09-18 12:12:42.341,131404,21.64
2025-09-18 12:12:43.124,146069,44.42
2025-09-18 12:12:43.903,223853,44.08
2025-09-18 12:12:44.683,250962,49.38
2025-09-18 12:12:45.460,122785,20.06
